metric_id,employee_id,work_hours_per_week,ai_tools_daily,deadline_pressure_score,job_change_intention
94487,94487,42,1,6.2,0
94488,94488,43,1,4.2,0
94489,94489,45,1,5.5,0
94490,94490,41,1,7.4,0
94491,94491,51,1,7.8,0
94492,94492,48,0,8.4,0
94493,94493,44,1,4.3,1
94494,94494,41,0,7.5,0
94495,94495,52,1,5.5,0
94496,94496,40,0,6.6,0
94497,94497,47,1,5.1,0
94498,94498,46,0,7.4,0
94499,94499,41,1,6.8,0
94500,94500,51,1,5.8,0
94501,94501,54,1,8.8,1
94502,94502,47,1,6.4,0
94503,94503,51,1,5.6,0
94504,94504,50,1,6.4,0
94505,94505,48,1,2.8,1
94506,94506,46,0,7.9,0
94507,94507,51,0,7.7,1
94508,94508,47,1,7.5,1
94509,94509,49,1,5.4,0
94510,94510,45,1,6.5,0
94511,94511,51,1,7.1,0
94512,94512,47,1,6.8,1
94513,94513,44,1,8.6,0
94514,94514,47,1,5.4,1
94515,94515,43,1,4.4,0
94516,94516,51,1,5,0
94517,94517,45,1,5.5,0
94518,94518,55,1,7.2,0
94519,94519,49,1,9.2,0
94520,94520,52,0,6.9,1
94521,94521,44,1,6.3,0
94522,94522,41,1,6,1
94523,94523,48,0,5.6,1
94524,94524,61,1,5.9,0
94525,94525,43,0,6.8,0
94526,94526,50,0,8.7,0
94527,94527,47,1,6.5,1
94528,94528,42,1,5.9,1
94529,94529,48,1,5.5,0
94530,94530,45,1,3.3,0
94531,94531,49,1,5,1
94532,94532,36,1,6.3,0
94533,94533,50,1,8.3,1
94534,94534,47,1,6.5,1
94535,94535,50,1,8.1,1
94536,94536,46,1,7.2,1
94537,94537,48,1,7.3,0
94538,94538,54,0,6.4,0
94539,94539,47,1,4.2,0
94540,94540,43,0,7.1,1
94541,94541,48,1,5.6,0
94542,94542,45,1,6.4,1
94543,94543,39,0,6,1
94544,94544,46,1,7.1,0
94545,94545,63,1,7.5,0
94546,94546,43,0,6.2,0
94547,94547,40,1,7.5,0
94548,94548,58,1,4.8,0
94549,94549,46,1,5.1,1
94550,94550,46,1,6.8,0
94551,94551,49,1,7.6,0
94552,94552,45,0,5.5,1
94553,94553,40,0,2.4,0
94554,94554,54,0,4.1,0
94555,94555,48,1,5,0
94556,94556,40,0,4.8,0
94557,94557,46,1,10,1
94558,94558,51,1,5.4,0
94559,94559,41,1,8.1,0
94560,94560,45,0,5.2,1
94561,94561,47,1,4.5,0
94562,94562,47,1,5,0
94563,94563,56,1,10,0
94564,94564,42,1,7.4,0
94565,94565,48,1,3.6,0
94566,94566,50,1,5.1,1
94567,94567,45,1,9.3,0
94568,94568,53,1,6.1,0
94569,94569,50,0,4.1,0
94570,94570,42,0,6.3,0
94571,94571,39,1,4.6,1
94572,94572,41,1,3.7,1
94573,94573,53,1,6.6,0
94574,94574,61,1,3.4,0
94575,94575,55,1,1,0
94576,94576,50,0,4.4,0
94577,94577,49,1,4.6,0
94578,94578,52,1,6.3,1
94579,94579,42,0,7.7,0
94580,94580,49,1,8.1,0
94581,94581,56,1,9.1,1
94582,94582,47,1,8.4,0
94583,94583,49,1,7.7,1
94584,94584,35,1,4,0
94585,94585,54,1,10,1
94586,94586,44,0,4,0
94587,94587,41,1,4.7,1
94588,94588,43,0,5.2,0
94589,94589,40,1,4.7,0
94590,94590,43,0,7.6,1
94591,94591,54,1,6.4,1
94592,94592,44,0,6.3,0
94593,94593,57,1,6.6,1
94594,94594,44,1,7,0
94595,94595,51,1,6.4,0
94596,94596,57,1,3.5,0
94597,94597,54,1,9.3,1
94598,94598,45,1,5.4,0
94599,94599,56,1,6.2,1
94600,94600,54,1,9,1
94601,94601,48,1,6.8,1
94602,94602,48,1,6.6,0
94603,94603,53,1,7.6,1
94604,94604,45,0,7.2,0
94605,94605,52,1,7.5,0
94606,94606,50,0,5.8,0
94607,94607,48,0,4.3,0
94608,94608,39,0,7.5,1
94609,94609,46,0,6.8,0
94610,94610,50,0,5.6,0
94611,94611,41,1,4.1,1
94612,94612,50,1,8.1,1
94613,94613,49,1,4.9,0
94614,94614,53,0,3.3,0
94615,94615,50,0,7.9,0
94616,94616,50,1,8.5,1
94617,94617,45,1,10,0
94618,94618,48,1,6.7,0
94619,94619,50,1,6.5,1
94620,94620,41,1,8.1,1
94621,94621,45,0,5.7,0
94622,94622,43,0,7.2,1
94623,94623,51,1,7.6,1
94624,94624,54,0,7.5,1
94625,94625,59,1,4.6,0
94626,94626,42,1,4.9,1
94627,94627,52,1,7.4,0
94628,94628,58,1,7,1
94629,94629,45,1,7.3,1
94630,94630,39,1,8.1,0
94631,94631,51,0,6.4,0
94632,94632,45,1,5.9,0
94633,94633,43,1,6.9,0
94634,94634,53,0,5.2,1
94635,94635,55,1,3.4,1
94636,94636,51,1,4.6,0
94637,94637,37,1,3.5,1
94638,94638,42,0,4.5,1
94639,94639,41,1,6.9,0
94640,94640,45,0,10,1
94641,94641,46,1,4.2,0
94642,94642,51,1,6.2,0
94643,94643,52,1,8.6,1
94644,94644,54,1,9.1,1
94645,94645,51,1,4.3,0
94646,94646,49,1,7.7,0
94647,94647,52,1,6.1,0
94648,94648,53,1,7,0
94649,94649,51,0,5.7,0
94650,94650,42,1,7.7,0
94651,94651,54,0,10,1
94652,94652,47,0,7.1,1
94653,94653,41,0,8.6,0
94654,94654,46,1,7.6,0
94655,94655,44,1,6.1,0
94656,94656,49,1,8.2,0
94657,94657,40,0,7.8,0
94658,94658,44,1,7.9,0
94659,94659,53,1,9.1,1
94660,94660,53,1,7.1,1
94661,94661,44,0,6.6,0
94662,94662,43,1,3.5,0
94663,94663,53,0,8.2,1
94664,94664,36,1,6.1,0
94665,94665,45,1,4.8,0
94666,94666,43,1,5.4,1
94667,94667,43,0,4.6,1
94668,94668,48,1,2.8,0
94669,94669,47,1,7.4,0
94670,94670,52,1,3.6,0
94671,94671,48,0,5.1,0
94672,94672,47,0,5.8,0
94673,94673,43,1,7.2,0
94674,94674,53,0,7.1,0
94675,94675,42,1,9.3,1
94676,94676,52,0,6.6,0
94677,94677,46,1,5.3,0
94678,94678,36,1,5.7,0
94679,94679,43,1,8.6,0
94680,94680,40,1,8.3,0
94681,94681,51,1,9.3,1
94682,94682,45,1,4.8,0
94683,94683,42,1,3.8,0
94684,94684,44,0,7.6,0
94685,94685,44,0,2.4,0
94686,94686,49,1,3.2,0
94687,94687,35,1,5.8,0
94688,94688,48,0,2.8,1
94689,94689,42,1,9.2,0
94690,94690,46,0,7.1,0
94691,94691,49,1,2.5,1
94692,94692,50,0,7,0
94693,94693,53,0,4.7,0
94694,94694,45,0,5.8,0
94695,94695,52,0,7.3,0
94696,94696,54,1,6.6,1
94697,94697,41,0,6.2,0
94698,94698,49,1,5.9,0
94699,94699,38,1,2.8,0
94700,94700,42,0,5.1,0
94701,94701,49,0,6.1,0
94702,94702,47,1,6.4,0
94703,94703,54,1,4.2,1
94704,94704,51,1,5.6,0
94705,94705,40,0,5.4,0
94706,94706,35,0,9.1,1
94707,94707,43,1,6.1,0
94708,94708,52,0,5.2,0
94709,94709,58,1,9.8,0
94710,94710,44,1,7,1
94711,94711,47,0,9.3,1
94712,94712,52,0,5.6,0
94713,94713,39,1,5.3,0
94714,94714,43,1,5,0
94715,94715,39,1,4.7,0
94716,94716,53,1,5.3,1
94717,94717,51,1,4.3,1
94718,94718,60,0,7.3,1
94719,94719,44,1,9.1,0
94720,94720,52,1,6.9,1
94721,94721,42,1,7.8,1
94722,94722,43,1,5.7,0
94723,94723,42,1,6.2,0
94724,94724,42,1,5.3,0
94725,94725,52,0,7.5,1
94726,94726,53,1,3.3,1
94727,94727,47,0,5.7,0
94728,94728,51,1,9.6,0
94729,94729,48,1,5.7,0
94730,94730,50,1,1.4,1
94731,94731,53,1,7.7,0
94732,94732,49,1,6,1
94733,94733,45,1,9.9,0
94734,94734,52,1,1.7,1
94735,94735,46,1,5.8,1
94736,94736,41,1,6.7,0
94737,94737,39,0,6,0
94738,94738,45,0,5.6,0
94739,94739,43,1,7.8,1
94740,94740,50,1,5.4,0
94741,94741,45,1,9.1,0
94742,94742,47,0,7,0
94743,94743,52,0,9.1,1
94744,94744,41,0,5.7,0
94745,94745,47,1,9.1,1
94746,94746,40,1,3.2,0
94747,94747,59,1,5.8,0
94748,94748,66,1,5.1,1
94749,94749,47,1,5.6,0
94750,94750,52,1,6.2,0
94751,94751,44,1,6.8,0
94752,94752,48,1,6.5,0
94753,94753,48,1,9.4,1
94754,94754,48,0,7.3,0
94755,94755,55,1,5.3,0
94756,94756,50,1,5.1,1
94757,94757,46,1,8,1
94758,94758,46,1,8.4,1
94759,94759,50,0,8.9,0
94760,94760,46,1,10,0
94761,94761,49,0,7.3,1
94762,94762,48,0,7.2,0
94763,94763,52,0,6.4,0
94764,94764,50,0,7.6,0
94765,94765,41,1,6.2,0
94766,94766,52,1,4.8,0
94767,94767,42,1,4.2,0
94768,94768,50,1,4.8,1
94769,94769,39,1,6.6,1
94770,94770,56,1,6.2,1
94771,94771,46,1,5.3,0
94772,94772,50,0,10,1
94773,94773,56,1,6.1,0
94774,94774,49,1,4.2,0
94775,94775,51,1,5.6,0
94776,94776,38,0,8,0
94777,94777,43,1,7.5,0
94778,94778,36,1,7,0
94779,94779,47,1,6.9,0
94780,94780,46,0,6.4,1
94781,94781,41,1,4.7,0
94782,94782,48,1,5,1
94783,94783,38,1,5.9,0
94784,94784,38,1,7.9,1
94785,94785,56,0,7.2,1
94786,94786,51,1,6.7,1
94787,94787,43,1,6.5,0
94788,94788,42,1,5,0
94789,94789,49,1,5.1,0
94790,94790,47,0,5.8,1
94791,94791,51,1,4.9,1
94792,94792,53,0,9.1,0
94793,94793,39,1,3.7,0
94794,94794,49,1,8.4,0
94795,94795,51,1,5.7,0
94796,94796,45,1,5.8,1
94797,94797,44,1,6.6,0
94798,94798,43,1,7.9,1
94799,94799,48,0,6.5,1
94800,94800,59,1,8.3,0
94801,94801,50,1,3.3,0
94802,94802,46,1,6.9,0
94803,94803,46,1,6.6,1
94804,94804,51,0,5.8,0
94805,94805,51,0,5.8,0
94806,94806,52,1,6.6,0
94807,94807,50,1,8,1
94808,94808,46,0,4.1,0
94809,94809,37,1,6.4,0
94810,94810,46,1,5,0
94811,94811,55,1,4.2,0
94812,94812,46,1,4.6,0
94813,94813,41,1,4.8,1
94814,94814,54,1,6.6,0
94815,94815,51,1,4.5,0
94816,94816,44,0,3.7,0
94817,94817,52,0,10,0
94818,94818,49,0,5.1,1
94819,94819,54,1,9.8,0
94820,94820,53,1,10,1
94821,94821,53,1,7.1,1
94822,94822,53,1,8.2,0
94823,94823,42,0,5.5,1
94824,94824,42,1,9,0
94825,94825,46,1,4.4,1
94826,94826,48,0,3.4,0
94827,94827,48,1,8,1
94828,94828,45,0,6.2,0
94829,94829,50,0,8,0
94830,94830,51,0,5.7,0
94831,94831,39,0,7.3,0
94832,94832,54,1,6.6,0
94833,94833,42,0,6.5,0
94834,94834,49,1,6.6,0
94835,94835,40,1,5.9,0
94836,94836,47,0,6.4,0
94837,94837,42,1,5.6,1
94838,94838,38,1,4,1
94839,94839,48,1,6.2,0
94840,94840,52,0,5.4,0
94841,94841,46,1,10,0
94842,94842,48,1,8.3,1
94843,94843,51,1,5.3,0
94844,94844,48,0,8.9,0
94845,94845,53,0,5.8,0
94846,94846,48,1,7.4,0
94847,94847,49,1,7.9,1
94848,94848,42,1,6.1,0
94849,94849,37,0,4.8,0
94850,94850,40,1,4.1,0
94851,94851,40,1,7.4,0
94852,94852,51,1,7.6,0
94853,94853,48,1,5.9,1
94854,94854,52,1,4.7,0
94855,94855,42,1,5.6,0
94856,94856,36,1,5.5,0
94857,94857,61,1,6.5,1
94858,94858,55,1,7.3,0
94859,94859,54,1,7.7,0
94860,94860,50,1,5.6,1
94861,94861,42,1,5.2,1
94862,94862,45,1,5.8,0
94863,94863,46,1,8.2,0
94864,94864,53,1,4.8,0
94865,94865,44,1,3.7,0
94866,94866,46,1,6.2,1
94867,94867,45,1,5.3,0
94868,94868,48,1,4.6,0
94869,94869,49,0,5.5,1
94870,94870,53,1,9.7,0
94871,94871,39,1,8.6,0
94872,94872,41,1,8.2,1
94873,94873,46,1,6.3,0
94874,94874,52,1,3.2,1
94875,94875,44,1,7.8,0
94876,94876,46,1,5.8,0
94877,94877,48,1,4.9,0
94878,94878,45,0,7.4,0
94879,94879,45,1,10,1
94880,94880,38,0,7.2,1
94881,94881,59,1,6.1,0
94882,94882,51,1,5.8,0
94883,94883,44,0,8.3,0
94884,94884,50,1,7.8,1
94885,94885,57,0,5.6,0
94886,94886,45,0,6.9,1
94887,94887,47,1,9,1
94888,94888,40,1,6.5,0
94889,94889,53,1,4.1,0
94890,94890,45,1,2.8,1
94891,94891,55,1,2.6,0
94892,94892,60,0,3.4,1
94893,94893,47,1,8.1,1
94894,94894,47,0,6.9,0
94895,94895,45,1,1.9,1
94896,94896,44,0,4.4,0
94897,94897,38,1,9.7,0
94898,94898,47,0,7,1
94899,94899,43,1,6.5,0
94900,94900,50,0,5.2,1
94901,94901,51,1,6.6,0
94902,94902,46,1,6.5,1
94903,94903,50,1,6.5,0
94904,94904,46,1,5.3,1
94905,94905,46,1,8.9,0
94906,94906,52,1,4.4,0
94907,94907,39,1,7.3,0
94908,94908,40,1,5,1
94909,94909,53,1,3.6,0
94910,94910,47,1,4.1,0
94911,94911,47,1,8.1,1
94912,94912,43,1,5.8,0
94913,94913,48,1,10,0
94914,94914,47,1,6.7,0
94915,94915,46,1,8.5,0
94916,94916,35,0,5.4,0
94917,94917,43,1,6,0
94918,94918,48,1,4.2,1
94919,94919,52,0,9.5,0
94920,94920,50,1,8.8,0
94921,94921,54,0,7,1
94922,94922,51,1,3,1
94923,94923,40,0,7.5,1
94924,94924,43,1,4.7,0
94925,94925,44,1,6.2,0
94926,94926,47,1,5.6,0
94927,94927,47,1,7.9,1
94928,94928,47,1,6.3,1
94929,94929,62,1,3.7,0
94930,94930,54,1,6.1,0
94931,94931,41,0,9.1,0
94932,94932,41,1,4.6,1
94933,94933,51,1,6.2,0
94934,94934,41,1,2.1,1
94935,94935,49,1,3.2,0
94936,94936,47,1,7.3,0
94937,94937,46,1,7,0
94938,94938,44,0,3.3,0
94939,94939,44,0,8.5,0
94940,94940,43,1,4.9,1
94941,94941,53,1,6.5,0
94942,94942,45,0,6.4,1
94943,94943,42,0,3.5,1
94944,94944,42,1,3.7,0
94945,94945,44,1,6.4,0
94946,94946,42,1,6.3,0
94947,94947,58,1,6.6,0
94948,94948,51,0,3.5,0
94949,94949,42,1,6.8,0
94950,94950,47,1,2,1
94951,94951,43,1,9.1,0
94952,94952,48,1,7.8,1
94953,94953,40,0,3,0
94954,94954,42,1,8.8,0
94955,94955,45,1,6.2,0
94956,94956,42,0,5.9,0
94957,94957,60,1,6.9,1
94958,94958,47,1,8,1
94959,94959,47,1,4.9,0
94960,94960,54,1,5.5,1
94961,94961,39,1,6.9,1
94962,94962,47,0,8.2,0
94963,94963,41,1,7.1,0
94964,94964,43,1,7.2,1
94965,94965,51,0,5.6,0
94966,94966,44,1,7.4,1
94967,94967,43,1,8,0
94968,94968,39,1,5.3,0
94969,94969,51,1,7.2,0
94970,94970,41,1,9,0
94971,94971,48,0,5.6,0
94972,94972,46,0,6.1,0
94973,94973,61,0,6.2,1
94974,94974,51,0,7.2,1
94975,94975,47,1,7.2,1
94976,94976,35,1,8.3,1
94977,94977,43,1,9.1,1
94978,94978,48,1,6.6,0
94979,94979,47,1,8.2,0
94980,94980,53,1,6.7,1
94981,94981,45,1,3.4,0
94982,94982,39,1,7.9,0
94983,94983,54,0,6.8,1
94984,94984,48,1,5,0
94985,94985,40,1,6.5,0
94986,94986,49,1,7.8,0
94987,94987,53,1,8.4,1
94988,94988,49,1,6.4,0
94989,94989,50,1,2.4,1
94990,94990,42,1,4.8,0
94991,94991,47,1,8.7,1
94992,94992,51,0,7.3,0
94993,94993,48,1,6.4,1
94994,94994,50,1,5.2,0
94995,94995,47,1,6,0
94996,94996,56,1,6.6,0
94997,94997,48,1,5.9,0
94998,94998,45,0,8.5,0
94999,94999,40,1,5.8,0
95000,95000,54,1,4,1
95001,95001,52,1,6.9,0
95002,95002,50,1,6.5,0
95003,95003,45,1,6.6,0
95004,95004,60,1,7.7,0
95005,95005,53,1,2.3,0
95006,95006,45,1,8.5,1
95007,95007,47,1,5.7,0
95008,95008,50,1,4.8,1
95009,95009,48,1,8.6,0
95010,95010,50,1,6.2,0
95011,95011,47,1,4.3,0
95012,95012,46,1,7.1,1
95013,95013,40,1,6.9,0
95014,95014,47,0,5.9,0
95015,95015,47,1,9.7,0
95016,95016,48,1,4.8,0
95017,95017,50,1,9.3,0
95018,95018,45,1,6.9,0
95019,95019,41,1,8.5,0
95020,95020,51,1,9.4,1
95021,95021,54,1,3.3,1
95022,95022,42,1,8,0
95023,95023,47,1,5.8,1
95024,95024,43,1,7.9,1
95025,95025,53,1,6.2,0
95026,95026,47,1,6.9,1
95027,95027,53,1,5.5,0
95028,95028,43,1,7.7,0
95029,95029,50,1,6.1,0
95030,95030,50,0,5.4,0
95031,95031,60,0,5.2,1
95032,95032,48,1,5.5,0
95033,95033,44,0,5.9,0
95034,95034,51,1,8.1,0
95035,95035,39,1,3.8,0
95036,95036,46,1,7.2,0
95037,95037,53,1,8.5,0
95038,95038,51,1,7.6,0
95039,95039,49,1,6.7,0
95040,95040,40,1,9.4,0
95041,95041,46,1,5.8,0
95042,95042,45,0,7.3,0
95043,95043,42,1,7.2,0
95044,95044,45,1,2.2,1
95045,95045,42,0,5.3,1
95046,95046,46,1,1.6,0
95047,95047,45,1,8.6,0
95048,95048,48,1,5.3,1
95049,95049,36,0,6,0
95050,95050,45,1,5.8,0
95051,95051,52,1,8.4,0
95052,95052,54,0,7.3,0
95053,95053,53,1,5.4,1
95054,95054,40,0,5.8,0
95055,95055,42,1,2.4,0
95056,95056,45,1,10,0
95057,95057,49,0,7.3,0
95058,95058,42,1,5.9,0
95059,95059,55,1,5.6,1
95060,95060,47,0,10,0
95061,95061,38,0,7.5,0
95062,95062,49,1,8.7,1
95063,95063,39,1,5.3,0
95064,95064,47,1,4.1,0
95065,95065,44,1,5.6,0
95066,95066,49,0,8.1,0
95067,95067,40,1,3.7,0
95068,95068,41,1,6.6,0
95069,95069,53,1,6.2,0
95070,95070,35,1,6,1
95071,95071,62,0,8.7,1
95072,95072,46,1,7.1,0
95073,95073,53,0,7,0
95074,95074,60,1,7,0
95075,95075,42,1,6.6,0
95076,95076,39,1,7.2,1
95077,95077,47,1,8.2,0
95078,95078,52,1,8.7,0
95079,95079,42,1,3.7,0
95080,95080,46,0,4.6,0
95081,95081,45,0,6.9,0
95082,95082,41,1,5.3,0
95083,95083,54,0,5.9,1
95084,95084,48,0,7.7,1
95085,95085,45,1,9.9,0
95086,95086,51,1,5.4,1
95087,95087,53,0,7.4,1
95088,95088,45,0,3.2,1
95089,95089,46,0,7.6,0
95090,95090,57,1,5.4,0
95091,95091,44,1,4.1,0
95092,95092,50,0,9.2,0
95093,95093,50,1,5.3,0
95094,95094,48,0,6.9,0
95095,95095,35,1,5.7,0
95096,95096,47,1,8.7,1
95097,95097,51,1,8.3,1
95098,95098,46,1,8.2,0
95099,95099,47,1,5.6,1
95100,95100,46,1,5.2,1
95101,95101,40,0,5.2,0
95102,95102,50,1,9.2,0
95103,95103,46,1,5.1,1
95104,95104,57,1,5.3,0
95105,95105,51,1,8,1
95106,95106,53,0,9.8,0
95107,95107,35,1,6.8,0
95108,95108,37,1,6.2,0
95109,95109,45,1,5.9,1
95110,95110,47,1,7.7,0
95111,95111,44,1,5.7,0
95112,95112,42,1,5,0
95113,95113,49,1,6.9,1
95114,95114,48,1,8.3,1
95115,95115,42,1,7.4,0
95116,95116,49,1,4.7,0
95117,95117,54,1,5.8,0
95118,95118,48,1,7.3,0
95119,95119,45,0,7.4,1
95120,95120,46,1,7,0
95121,95121,49,1,5.1,0
95122,95122,46,1,5.8,0
95123,95123,58,1,6.2,0
95124,95124,43,0,2.5,1
95125,95125,49,0,5.2,1
95126,95126,48,0,6.6,0
95127,95127,45,1,4.6,0
95128,95128,49,1,6.4,1
95129,95129,55,0,3.6,0
95130,95130,44,0,8.4,0
95131,95131,57,1,4.5,0
95132,95132,48,0,5.8,0
95133,95133,45,1,4.8,0
95134,95134,53,1,7.6,0
95135,95135,50,0,5.6,1
95136,95136,38,1,5.2,0
95137,95137,48,0,7.5,0
95138,95138,47,1,7.4,0
95139,95139,39,1,4.5,0
95140,95140,47,0,7.7,1
95141,95141,38,1,3.9,0
95142,95142,52,1,6.9,0
95143,95143,48,1,9.1,1
95144,95144,48,1,6.1,0
95145,95145,36,1,3.3,0
95146,95146,53,1,8.2,0
95147,95147,52,0,4.9,0
95148,95148,40,1,6.3,0
95149,95149,47,0,7.5,0
95150,95150,42,1,5.5,1
95151,95151,50,0,6.2,1
95152,95152,52,1,4.4,0
95153,95153,46,1,6.2,1
95154,95154,54,1,6.8,1
95155,95155,54,1,4.6,0
95156,95156,43,0,4.4,0
95157,95157,48,1,6.6,0
95158,95158,50,1,9.6,0
95159,95159,37,1,4.4,0
95160,95160,48,1,6.4,0
95161,95161,49,1,7.9,1
95162,95162,48,1,3.2,0
95163,95163,45,1,9.2,1
95164,95164,51,1,5.5,0
95165,95165,46,1,5.8,1
95166,95166,48,1,5.7,0
95167,95167,47,1,5.4,0
95168,95168,47,1,3.9,1
95169,95169,41,1,8.5,0
95170,95170,46,1,7.8,0
95171,95171,43,0,7.3,1
95172,95172,59,1,5,1
95173,95173,50,1,7.3,1
95174,95174,47,1,5.9,0
95175,95175,43,1,9.8,0
95176,95176,41,1,6,0
95177,95177,53,1,8.3,0
95178,95178,50,1,7.7,0
95179,95179,44,1,5.9,0
95180,95180,49,0,6.9,0
95181,95181,54,1,7.5,0
95182,95182,46,1,5.7,0
95183,95183,44,1,7.8,0
95184,95184,50,1,6.2,0
95185,95185,45,0,1.9,0
95186,95186,47,0,4.2,0
95187,95187,51,1,4.3,0
95188,95188,46,1,5.1,0
95189,95189,53,1,6.1,0
95190,95190,53,1,7.3,1
95191,95191,48,1,6,1
95192,95192,59,1,7.5,0
95193,95193,48,1,8.7,1
95194,95194,36,1,7.7,0
95195,95195,44,1,3.8,0
95196,95196,58,1,4.5,1
95197,95197,43,1,5.1,0
95198,95198,47,0,8.8,0
95199,95199,47,1,7.9,0
95200,95200,39,0,7.4,0
95201,95201,42,0,5.8,1
95202,95202,49,0,5.6,0
95203,95203,64,1,5.4,1
95204,95204,44,1,4.6,0
95205,95205,45,1,5.2,0
95206,95206,42,1,8.1,1
95207,95207,58,1,7.7,1
95208,95208,45,0,3.1,0
95209,95209,54,1,5.9,0
95210,95210,42,1,7,0
95211,95211,45,0,5.8,0
95212,95212,42,0,5.4,1
95213,95213,49,1,6.2,0
95214,95214,46,0,7.1,0
95215,95215,49,1,9,1
95216,95216,46,1,6.7,0
95217,95217,38,0,5.8,0
95218,95218,49,1,8,0
95219,95219,38,1,7.4,0
95220,95220,49,1,4.7,0
95221,95221,52,1,8.2,1
95222,95222,46,0,5.8,0
95223,95223,48,1,9.4,0
95224,95224,48,1,9.3,0
95225,95225,46,1,7.4,1
95226,95226,42,1,6.1,0
95227,95227,56,0,4.3,1
95228,95228,40,1,8,1
95229,95229,45,1,6.3,1
95230,95230,44,0,5.8,0
95231,95231,39,0,5.7,0
95232,95232,50,0,5.6,0
95233,95233,48,1,8.5,0
95234,95234,54,1,7.2,0
95235,95235,53,0,4.3,0
95236,95236,41,1,3.4,0
95237,95237,51,1,9,0
95238,95238,53,1,6.4,1
95239,95239,41,0,6.3,1
95240,95240,46,0,8,1
95241,95241,51,1,6.3,0
95242,95242,49,0,5.9,1
95243,95243,54,1,7.2,1
95244,95244,54,1,6.9,1
95245,95245,48,1,5.4,0
95246,95246,53,1,8.6,0
95247,95247,40,0,4.8,0
95248,95248,43,0,4.3,1
95249,95249,44,1,8.4,0
95250,95250,45,1,8.7,1
95251,95251,52,0,6.4,1
95252,95252,54,1,2.8,0
95253,95253,48,1,6.3,0
95254,95254,40,0,4,0
95255,95255,47,1,5.8,0
95256,95256,48,1,7.9,1
95257,95257,51,1,5.7,0
95258,95258,40,1,8.4,0
95259,95259,41,1,6.7,0
95260,95260,47,1,6.9,0
95261,95261,50,1,5.2,0
95262,95262,41,1,7.5,1
95263,95263,47,0,7.4,1
95264,95264,44,0,7.1,0
95265,95265,48,1,6.4,1
95266,95266,52,0,7.2,0
95267,95267,43,0,5.1,1
95268,95268,45,1,3.5,1
95269,95269,41,0,7.8,0
95270,95270,48,1,7,0
95271,95271,39,1,6.2,0
95272,95272,35,1,8.2,0
95273,95273,39,1,7.1,0
95274,95274,58,1,8.1,0
95275,95275,46,1,8.1,0
95276,95276,49,1,5.7,0
95277,95277,60,1,8.3,1
95278,95278,47,0,7.6,1
95279,95279,48,1,5.8,0
95280,95280,42,1,5.5,0
95281,95281,46,1,6.6,0
95282,95282,52,1,3.3,1
95283,95283,47,1,4.5,1
95284,95284,39,1,3.6,0
95285,95285,53,1,8.2,0
95286,95286,46,1,5.9,0
95287,95287,48,0,8.6,0
95288,95288,49,1,7.8,1
95289,95289,50,1,4.3,1
95290,95290,44,1,6,0
95291,95291,47,1,8.1,0
95292,95292,49,1,7.2,1
95293,95293,45,1,6.1,0
95294,95294,51,1,10,1
95295,95295,47,1,5.1,0
95296,95296,47,1,7.2,1
95297,95297,43,1,7.8,0
95298,95298,53,1,5.1,0
95299,95299,41,1,9.1,0
95300,95300,42,1,4.4,0
95301,95301,49,1,6.4,0
95302,95302,39,1,2,0
95303,95303,55,1,4.9,1
95304,95304,49,1,6.2,1
95305,95305,50,1,5.6,0
95306,95306,50,0,7.9,1
95307,95307,50,1,7.3,1
95308,95308,48,1,7.2,1
95309,95309,35,1,3.1,0
95310,95310,36,1,10,0
95311,95311,53,1,5.5,0
95312,95312,48,0,6.8,1
95313,95313,62,1,4.6,0
95314,95314,57,1,4.5,1
95315,95315,54,1,6.9,0
95316,95316,54,1,5.9,0
95317,95317,49,1,4.8,0
95318,95318,47,1,6.1,1
95319,95319,45,1,4.3,1
95320,95320,52,0,2.7,0
95321,95321,48,1,5.2,1
95322,95322,53,0,6.7,1
95323,95323,42,1,9.4,0
95324,95324,43,0,3.2,0
95325,95325,56,1,6.2,1
95326,95326,53,1,6.7,1
95327,95327,47,1,6.6,0
95328,95328,47,1,5.6,0
95329,95329,41,1,5.1,0
95330,95330,43,1,4.6,0
95331,95331,53,1,5.6,0
95332,95332,45,1,8.6,0
95333,95333,50,1,6.4,0
95334,95334,46,1,2.5,0
95335,95335,48,1,9.7,1
95336,95336,49,1,6,1
95337,95337,56,1,6.3,1
95338,95338,47,1,5.1,0
95339,95339,44,1,6,0
95340,95340,49,1,7.6,0
95341,95341,47,0,4.4,1
95342,95342,48,0,6.2,0
95343,95343,46,1,5.1,0
95344,95344,46,0,4.8,0
95345,95345,57,1,6.8,0
95346,95346,52,1,4.1,1
95347,95347,46,1,4.8,0
95348,95348,52,1,6.8,1
95349,95349,37,1,7.4,0
95350,95350,57,0,3.1,0
95351,95351,43,1,8.1,1
95352,95352,47,1,8.5,0
95353,95353,53,1,5.7,0
95354,95354,50,1,4.8,0
95355,95355,52,1,8.1,1
95356,95356,39,1,5.6,0
95357,95357,54,1,5.1,1
95358,95358,42,1,4.8,0
95359,95359,41,1,7,1
95360,95360,46,1,6.3,0
95361,95361,49,1,9.4,1
95362,95362,57,1,9.5,1
95363,95363,41,1,5.4,1
95364,95364,52,1,2.9,1
95365,95365,57,1,6.9,0
95366,95366,51,1,3.4,0
95367,95367,47,1,8.3,1
95368,95368,49,0,9.8,0
