employee_id,age,gender
83601,26,Prefer not to say
83602,28,Female
83603,28,Female
83604,39,Female
83605,34,Male
83606,22,Male
83607,29,Female
83608,27,Female
83609,43,Male
83610,25,Female
83611,31,Female
83612,22,Male
83613,32,Female
83614,44,Male
83615,25,Male
83616,38,Male
83617,30,Non-binary
83618,31,Male
83619,35,Male
83620,22,Female
83621,26,Female
83622,25,Male
83623,43,Male
83624,38,Female
83625,38,Female
83626,38,Male
83627,37,Female
83628,22,Non-binary
83629,27,Non-binary
83630,29,Male
83631,32,Male
83632,24,Male
83633,22,Male
83634,24,Male
83635,26,Male
83636,28,Male
83637,34,Male
83638,30,Male
83639,40,Female
83640,35,Prefer not to say
83641,29,Male
83642,34,Female
83643,30,Male
83644,27,Male
83645,31,Male
83646,34,Male
83647,38,Female
83648,46,Female
83649,40,Female
83650,24,Male
83651,22,Female
83652,40,Female
83653,30,Female
83654,26,Female
83655,42,Male
83656,30,Male
83657,30,Male
83658,27,Female
83659,22,Male
83660,25,Male
83661,27,Male
83662,22,Male
83663,32,Female
83664,33,Male
83665,37,Female
83666,26,Male
83667,22,Female
83668,29,Female
83669,22,Non-binary
83670,31,Male
83671,37,Female
83672,27,Male
83673,30,Male
83674,22,Male
83675,28,Male
83676,42,Female
83677,35,Female
83678,26,Female
83679,23,Male
83680,31,Male
83681,35,Male
83682,26,Male
83683,30,Male
83684,22,Non-binary
83685,37,Male
83686,25,Male
83687,35,Male
83688,33,Female
83689,34,Male
83690,29,Male
83691,43,Male
83692,26,Male
83693,43,Male
83694,33,Male
83695,32,Female
83696,29,Male
83697,32,Male
83698,31,Male
83699,43,Male
83700,23,Female
83701,30,Male
83702,24,Male
83703,27,Male
83704,31,Male
83705,42,Male
83706,34,Male
83707,24,Male
83708,29,Female
83709,39,Male
83710,27,Male
83711,32,Female
83712,34,Male
83713,29,Female
83714,25,Male
83715,33,Female
83716,47,Male
83717,28,Female
83718,27,Male
83719,36,Female
83720,48,Male
83721,25,Male
83722,23,Non-binary
83723,37,Male
83724,37,Male
83725,24,Male
83726,29,Male
83727,23,Male
83728,28,Male
83729,29,Male
83730,38,Male
83731,40,Male
83732,30,Female
83733,42,Male
83734,38,Male
83735,22,Female
83736,39,Male
83737,37,Male
83738,44,Female
83739,33,Male
83740,43,Male
83741,22,Female
83742,28,Male
83743,22,Male
83744,29,Male
83745,32,Male
83746,31,Non-binary
83747,38,Female
83748,48,Female
83749,28,Female
83750,40,Male
83751,36,Male
83752,34,Female
83753,37,Male
83754,29,Male
83755,38,Female
83756,22,Female
83757,32,Non-binary
83758,29,Female
83759,48,Male
83760,23,Male
83761,34,Female
83762,40,Female
83763,27,Female
83764,31,Male
83765,27,Male
83766,28,Female
83767,43,Male
83768,22,Male
83769,33,Male
83770,22,Male
83771,38,Male
83772,28,Male
83773,22,Female
83774,30,Male
83775,23,Female
83776,38,Male
83777,38,Male
83778,23,Male
83779,35,Male
83780,27,Female
83781,29,Male
83782,45,Male
83783,28,Male
83784,41,Non-binary
83785,43,Male
83786,29,Female
83787,33,Male
83788,28,Male
83789,31,Male
83790,36,Female
83791,31,Male
83792,34,Male
83793,26,Male
83794,25,Male
83795,29,Male
83796,32,Male
83797,40,Male
83798,30,Female
83799,34,Female
83800,25,Female
83801,37,Male
83802,28,Male
83803,30,Male
83804,32,Female
83805,27,Female
83806,23,Female
83807,34,Male
83808,37,Male
83809,22,Male
83810,33,Male
83811,33,Male
83812,29,Female
83813,29,Male
83814,39,Male
83815,46,Male
83816,40,Male
83817,35,Male
83818,39,Male
83819,34,Male
83820,26,Male
83821,34,Female
83822,22,Male
83823,26,Female
83824,38,Male
83825,30,Male
83826,25,Female
83827,27,Male
83828,22,Female
83829,33,Male
83830,28,Non-binary
83831,29,Male
83832,34,Male
83833,33,Female
83834,23,Female
83835,23,Male
83836,31,Male
83837,36,Female
83838,26,Male
83839,27,Male
83840,32,Male
83841,32,Male
83842,31,Prefer not to say
83843,34,Female
83844,25,Male
83845,42,Female
83846,29,Male
83847,43,Female
83848,22,Female
83849,22,Male
83850,30,Female
83851,38,Male
83852,33,Male
83853,30,Female
83854,33,Male
83855,31,Female
83856,45,Female
83857,27,Male
83858,40,Female
83859,26,Male
83860,29,Male
83861,24,Female
83862,37,Male
83863,39,Female
83864,30,Male
83865,35,Male
83866,32,Female
83867,35,Female
83868,39,Male
83869,23,Female
83870,24,Male
83871,27,Male
83872,28,Male
83873,32,Male
83874,31,Female
83875,30,Male
83876,30,Male
83877,33,Female
83878,26,Male
83879,22,Male
83880,25,Male
83881,39,Male
83882,22,Male
83883,39,Male
83884,27,Male
83885,37,Male
83886,24,Non-binary
83887,22,Male
83888,25,Male
83889,30,Female
83890,34,Male
83891,22,Male
83892,34,Female
83893,31,Male
83894,27,Male
83895,32,Female
83896,32,Prefer not to say
83897,35,Female
83898,32,Male
83899,32,Male
83900,45,Female
83901,22,Male
83902,22,Male
83903,39,Non-binary
83904,22,Male
83905,37,Male
83906,33,Female
83907,22,Male
83908,38,Female
83909,39,Male
83910,31,Male
83911,30,Female
83912,40,Male
83913,22,Male
83914,36,Male
83915,22,Male
83916,35,Male
83917,30,Male
83918,31,Male
83919,43,Male
83920,22,Male
83921,36,Male
83922,31,Female
83923,32,Female
83924,37,Female
83925,37,Male
83926,35,Female
83927,25,Non-binary
83928,35,Female
83929,36,Female
83930,35,Male
83931,35,Male
83932,32,Female
83933,23,Male
83934,28,Female
83935,28,Male
83936,31,Male
83937,28,Female
83938,44,Male
83939,34,Male
83940,31,Male
83941,33,Male
83942,34,Female
83943,46,Male
83944,34,Male
83945,28,Male
83946,24,Male
83947,33,Non-binary
83948,45,Male
83949,30,Female
83950,24,Female
83951,38,Male
83952,32,Male
83953,22,Female
83954,32,Male
83955,39,Male
83956,22,Female
83957,36,Male
83958,22,Female
83959,30,Male
83960,28,Male
83961,39,Male
83962,38,Male
83963,22,Male
83964,22,Male
83965,22,Male
83966,34,Male
83967,22,Non-binary
83968,26,Non-binary
83969,38,Male
83970,35,Male
83971,22,Female
83972,32,Female
83973,24,Male
83974,26,Male
83975,27,Male
83976,28,Male
83977,30,Male
83978,26,Male
83979,26,Male
83980,37,Male
83981,31,Female
83982,23,Female
83983,32,Female
83984,22,Female
83985,32,Female
83986,35,Male
83987,37,Female
83988,34,Male
83989,23,Male
83990,27,Male
83991,39,Male
83992,29,Male
83993,30,Male
83994,36,Male
83995,42,Female
83996,30,Male
83997,28,Female
83998,44,Female
83999,45,Male
84000,31,Female
84001,31,Male
84002,37,Female
84003,34,Female
84004,31,Female
84005,36,Male
84006,26,Female
84007,39,Male
84008,36,Female
84009,34,Female
84010,30,Female
84011,27,Male
84012,22,Male
84013,22,Male
84014,22,Male
84015,40,Female
84016,26,Female
84017,23,Female
84018,30,Male
84019,24,Male
84020,28,Female
84021,35,Non-binary
84022,29,Male
84023,29,Male
84024,31,Male
84025,22,Male
84026,33,Male
84027,41,Male
84028,28,Female
84029,32,Male
84030,25,Male
84031,26,Female
84032,38,Male
84033,32,Male
84034,36,Male
84035,33,Female
84036,30,Male
84037,39,Male
84038,22,Male
84039,25,Male
84040,28,Male
84041,31,Male
84042,29,Male
84043,32,Male
84044,41,Male
84045,23,Male
84046,42,Female
84047,29,Female
84048,32,Non-binary
84049,31,Male
84050,33,Female
84051,39,Male
84052,23,Male
84053,26,Female
84054,35,Male
84055,25,Female
84056,22,Female
84057,36,Male
84058,26,Prefer not to say
84059,37,Male
84060,28,Prefer not to say
84061,39,Male
84062,33,Male
84063,26,Male
84064,22,Male
84065,29,Male
84066,31,Non-binary
84067,27,Male
84068,22,Female
84069,29,Male
84070,42,Male
84071,33,Male
84072,26,Female
84073,32,Female
84074,35,Female
84075,25,Prefer not to say
84076,29,Female
84077,30,Male
84078,28,Male
84079,22,Male
84080,36,Female
84081,22,Female
84082,26,Male
84083,26,Male
84084,27,Male
84085,41,Male
84086,29,Female
84087,38,Male
84088,32,Male
84089,34,Male
84090,29,Male
84091,36,Male
84092,27,Female
84093,28,Male
84094,27,Male
84095,24,Prefer not to say
84096,31,Female
84097,37,Male
84098,29,Male
84099,25,Male
84100,45,Male
84101,28,Male
84102,36,Male
84103,31,Male
84104,39,Male
84105,31,Male
84106,31,Female
84107,31,Female
84108,29,Male
84109,31,Female
84110,26,Male
84111,34,Female
84112,50,Prefer not to say
84113,24,Non-binary
84114,33,Male
84115,31,Male
84116,23,Male
84117,36,Male
84118,28,Female
84119,26,Male
84120,41,Male
84121,29,Male
84122,39,Male
84123,35,Female
84124,32,Female
84125,35,Female
84126,37,Male
84127,30,Male
84128,28,Female
84129,37,Male
84130,50,Prefer not to say
84131,22,Male
84132,23,Female
84133,24,Male
84134,29,Male
84135,24,Female
84136,35,Male
84137,22,Female
84138,28,Female
84139,28,Female
84140,38,Female
84141,31,Male
84142,22,Female
84143,33,Male
84144,25,Male
84145,23,Non-binary
84146,39,Male
84147,28,Male
84148,34,Male
84149,28,Male
84150,33,Female
84151,41,Male
84152,32,Male
84153,28,Female
84154,22,Male
84155,37,Male
84156,34,Female
84157,33,Male
84158,30,Female
84159,39,Female
84160,28,Male
84161,35,Male
84162,44,Male
84163,32,Male
84164,29,Male
84165,27,Male
84166,27,Male
84167,31,Male
84168,43,Male
84169,34,Male
84170,32,Male
84171,32,Male
84172,22,Male
84173,30,Male
84174,25,Female
84175,42,Male
84176,25,Female
84177,22,Female
84178,22,Male
84179,26,Female
84180,22,Male
84181,32,Male
84182,33,Male
84183,23,Female
84184,37,Male
84185,30,Male
84186,30,Female
84187,37,Male
84188,39,Male
84189,24,Non-binary
84190,22,Male
84191,28,Female
84192,42,Female
84193,26,Male
84194,38,Female
84195,24,Male
84196,30,Male
84197,27,Female
84198,34,Male
84199,32,Male
84200,25,Male
84201,28,Female
84202,24,Male
84203,33,Female
84204,24,Prefer not to say
84205,32,Prefer not to say
84206,34,Male
84207,36,Female
84208,36,Male
84209,33,Female
84210,23,Male
84211,25,Male
84212,25,Male
84213,31,Male
84214,39,Female
84215,26,Male
84216,29,Male
84217,39,Male
84218,22,Female
84219,42,Female
84220,35,Male
84221,26,Female
84222,29,Male
84223,43,Female
84224,27,Male
84225,36,Male
84226,45,Female
84227,31,Male
84228,31,Female
84229,46,Male
84230,23,Male
84231,31,Male
84232,34,Male
84233,22,Male
84234,23,Female
84235,27,Female
84236,34,Non-binary
84237,28,Male
84238,30,Female
84239,36,Male
84240,35,Non-binary
84241,22,Non-binary
84242,32,Non-binary
84243,35,Male
84244,30,Female
84245,35,Male
84246,36,Male
84247,33,Male
84248,30,Male
84249,33,Male
84250,22,Male
84251,41,Non-binary
84252,40,Male
84253,40,Male
84254,32,Male
84255,35,Male
84256,32,Male
84257,33,Female
84258,41,Male
84259,22,Female
84260,34,Female
84261,25,Male
84262,23,Non-binary
84263,30,Male
84264,22,Female
84265,22,Male
84266,22,Male
84267,28,Male
84268,35,Female
84269,37,Male
84270,45,Male
84271,28,Female
84272,37,Male
84273,32,Female
84274,32,Male
84275,34,Female
84276,37,Female
84277,34,Male
84278,28,Male
84279,35,Male
84280,27,Male
84281,35,Male
84282,32,Male
84283,22,Female
84284,30,Male
84285,38,Male
84286,30,Male
84287,33,Male
84288,28,Male
84289,29,Male
84290,38,Female
84291,28,Female
84292,23,Male
84293,22,Male
84294,26,Female
84295,23,Male
84296,22,Female
84297,23,Male
84298,24,Female
84299,24,Non-binary
84300,41,Male
84301,22,Male
84302,35,Female
84303,35,Non-binary
84304,35,Female
84305,31,Male
84306,40,Non-binary
84307,31,Female
84308,30,Prefer not to say
84309,39,Male
84310,30,Male
84311,22,Female
84312,35,Male
84313,39,Male
84314,33,Male
84315,28,Male
84316,33,Female
84317,36,Male
84318,24,Male
84319,22,Male
84320,30,Female
84321,38,Male
84322,23,Male
84323,22,Female
84324,32,Male
84325,29,Male
84326,26,Male
84327,39,Male
84328,26,Male
84329,34,Male
84330,37,Male
84331,30,Male
84332,37,Female
84333,36,Male
84334,32,Male
84335,28,Male
84336,41,Male
84337,37,Male
84338,36,Male
84339,31,Female
84340,27,Male
84341,22,Male
84342,35,Female
84343,29,Male
84344,33,Male
84345,48,Female
84346,40,Male
84347,34,Male
84348,30,Male
84349,36,Female
84350,37,Male
84351,28,Male
84352,29,Male
84353,33,Female
84354,26,Female
84355,26,Male
84356,23,Prefer not to say
84357,43,Prefer not to say
84358,22,Female
84359,22,Male
84360,22,Male
84361,35,Non-binary
84362,24,Non-binary
84363,36,Female
84364,31,Male
84365,40,Male
84366,25,Male
84367,31,Male
84368,39,Non-binary
84369,40,Female
84370,39,Non-binary
84371,35,Male
84372,31,Male
84373,35,Non-binary
84374,22,Male
84375,28,Male
84376,41,Male
84377,37,Male
84378,22,Male
84379,33,Non-binary
84380,25,Male
84381,29,Non-binary
84382,41,Female
84383,22,Male
84384,22,Male
84385,32,Male
84386,34,Male
84387,29,Female
84388,39,Male
84389,29,Female
84390,33,Male
84391,31,Male
84392,29,Male
84393,36,Male
84394,25,Male
84395,40,Male
84396,38,Male
84397,38,Male
84398,47,Male
84399,34,Male
84400,32,Male
84401,34,Male
84402,28,Male
84403,30,Female
84404,25,Male
84405,41,Female
84406,24,Male
84407,25,Male
84408,30,Male
84409,23,Male
84410,26,Male
84411,29,Non-binary
84412,37,Male
84413,22,Male
84414,27,Male
84415,33,Non-binary
84416,35,Male
84417,49,Male
84418,41,Male
84419,43,Male
84420,22,Prefer not to say
84421,33,Male
84422,35,Male
84423,22,Female
84424,29,Male
84425,37,Male
84426,37,Male
84427,40,Female
84428,32,Male
84429,27,Male
84430,35,Male
84431,32,Female
84432,34,Female
84433,22,Male
84434,31,Male
84435,34,Male
84436,31,Male
84437,30,Female
84438,30,Male
84439,25,Male
84440,37,Male
84441,29,Female
84442,22,Male
84443,27,Male
84444,26,Male
84445,29,Male
84446,26,Female
84447,30,Female
84448,32,Male
84449,25,Female
84450,31,Male
84451,36,Male
84452,29,Female
84453,36,Male
84454,40,Female
84455,24,Male
84456,33,Male
84457,45,Male
84458,33,Male
84459,25,Female
84460,34,Male
84461,30,Male
84462,22,Male
84463,30,Male
84464,23,Female
84465,22,Female
84466,37,Non-binary
84467,22,Female
84468,41,Male
84469,35,Female
84470,41,Male
84471,43,Male
84472,39,Male
84473,28,Male
84474,27,Female
84475,32,Male
84476,38,Male
84477,44,Female
84478,24,Female
84479,37,Male
84480,31,Male
84481,31,Male
84482,36,Female
84483,22,Female
84484,31,Male
84485,22,Male
84486,36,Male
84487,33,Female
84488,43,Male
84489,41,Male
84490,27,Female
84491,33,Male
84492,42,Male
84493,34,Male
84494,36,Male
84495,43,Male
84496,41,Female
84497,33,Male
84498,39,Non-binary
84499,38,Male
84500,43,Male
84501,32,Male
84502,40,Male
84503,29,Male
84504,35,Female
84505,38,Female
84506,36,Male
84507,34,Male
84508,31,Female
84509,37,Male
84510,35,Male
84511,32,Male
84512,36,Male
84513,22,Male
84514,34,Female
84515,22,Male
84516,25,Male
84517,34,Female
84518,31,Male
84519,22,Female
84520,22,Male
84521,29,Female
84522,22,Non-binary
84523,22,Male
84524,27,Female
84525,37,Male
84526,23,Female
84527,22,Male
84528,40,Female
84529,37,Male
84530,34,Female
84531,31,Male
84532,46,Male
84533,33,Male
84534,32,Male
84535,30,Male
84536,34,Male
84537,26,Female
84538,39,Female
84539,40,Male
84540,40,Male
84541,31,Male
84542,34,Male
84543,22,Male
84544,22,Male
84545,36,Male
84546,37,Male
84547,22,Male
84548,22,Male
84549,24,Female
84550,33,Female
84551,28,Male
84552,23,Male
84553,29,Non-binary
84554,29,Male
84555,37,Male
84556,29,Male
84557,41,Male
84558,22,Male
84559,34,Female
84560,46,Male
84561,30,Female
84562,29,Male
84563,26,Male
84564,22,Female
84565,38,Male
84566,25,Female
84567,37,Male
84568,34,Female
84569,36,Female
84570,24,Male
84571,33,Female
84572,31,Male
84573,32,Male
84574,22,Male
84575,35,Non-binary
84576,47,Female
84577,22,Male
84578,38,Male
84579,29,Male
84580,24,Male
84581,26,Female
84582,41,Male
84583,33,Male
84584,30,Female
84585,22,Male
84586,35,Male
84587,39,Male
84588,33,Male
84589,23,Male
84590,35,Male
84591,44,Male
84592,30,Male
84593,38,Male
84594,29,Male
84595,30,Male
84596,32,Female
84597,28,Male
84598,28,Male
84599,31,Male
84600,38,Male
84601,32,Male
84602,31,Male
84603,32,Female
84604,42,Male
84605,24,Male
84606,36,Female
84607,37,Male
84608,30,Female
84609,40,Male
84610,38,Male
84611,37,Male
84612,22,Male
84613,27,Female
84614,26,Female
84615,36,Male
84616,37,Male
84617,29,Male
84618,29,Female
84619,47,Male
84620,32,Male
84621,34,Female
84622,29,Male
84623,40,Male
84624,34,Male
84625,32,Female
84626,33,Male
84627,28,Male
84628,24,Female
84629,31,Female
84630,42,Male
84631,29,Male
84632,38,Male
84633,28,Male
84634,22,Male
84635,27,Male
84636,22,Female
84637,36,Male
84638,22,Male
84639,32,Male
84640,26,Female
84641,27,Female
84642,37,Male
84643,30,Male
84644,31,Male
84645,30,Female
84646,28,Male
84647,25,Male
84648,22,Prefer not to say
84649,34,Male
84650,33,Male
84651,39,Female
84652,34,Male
84653,28,Male
84654,30,Male
84655,35,Male
84656,39,Non-binary
84657,28,Male
84658,39,Female
84659,30,Male
84660,26,Female
84661,27,Female
84662,29,Female
84663,31,Male
84664,39,Female
84665,44,Non-binary
84666,30,Male
84667,22,Male
84668,27,Male
84669,29,Male
84670,33,Male
84671,22,Female
84672,38,Male
84673,25,Female
84674,33,Male
84675,30,Male
84676,26,Male
84677,40,Female
84678,28,Male
84679,24,Male
84680,35,Male
84681,37,Female
84682,30,Male
84683,32,Male
84684,38,Female
84685,30,Male
84686,29,Female
84687,37,Male
84688,30,Male
84689,26,Female
84690,31,Male
84691,24,Male
84692,31,Male
84693,38,Female
84694,22,Male
84695,31,Female
84696,35,Male
84697,31,Female
84698,41,Female
84699,31,Male
84700,34,Female
84701,41,Male
84702,35,Male
84703,31,Male
84704,28,Female
84705,30,Male
84706,33,Female
84707,26,Male
84708,40,Male
84709,47,Male
84710,31,Female
84711,22,Male
84712,36,Male
84713,32,Male
84714,36,Male
84715,31,Male
84716,38,Male
84717,26,Male
84718,34,Male
84719,33,Female
84720,34,Female
84721,37,Male
84722,37,Female
84723,23,Female
84724,37,Male
84725,32,Female
84726,30,Male
84727,33,Female
84728,33,Female
84729,32,Non-binary
84730,22,Male
84731,32,Male
84732,30,Male
84733,33,Male
84734,31,Female
84735,46,Male
84736,30,Male
84737,22,Male
84738,30,Female
84739,28,Male
84740,32,Female
84741,28,Male
84742,35,Male
84743,31,Male
84744,33,Non-binary
84745,41,Male
84746,31,Male
84747,22,Male
84748,28,Male
84749,22,Male
84750,27,Male
84751,22,Male
84752,37,Male
84753,22,Female
84754,36,Male
84755,27,Male
84756,29,Prefer not to say
84757,42,Male
84758,29,Male
84759,24,Male
84760,27,Male
84761,22,Male
84762,37,Female
84763,35,Male
84764,29,Male
84765,36,Male
84766,35,Female
84767,29,Male
84768,33,Male
84769,29,Female
84770,26,Female
84771,22,Male
84772,29,Male
84773,31,Male
84774,22,Female
84775,37,Male
84776,29,Male
84777,34,Male
84778,33,Female
84779,30,Male
84780,27,Female
84781,26,Female
84782,22,Male
84783,41,Female
84784,33,Female
84785,24,Male
84786,35,Male
84787,23,Male
84788,35,Male
84789,34,Female
84790,26,Male
84791,22,Male
84792,27,Female
84793,32,Female
84794,22,Male
84795,26,Male
84796,40,Non-binary
84797,30,Male
84798,49,Male
84799,34,Male
84800,29,Female
84801,25,Female
84802,23,Male
84803,32,Male
84804,27,Male
84805,29,Male
84806,32,Male
84807,26,Male
84808,37,Female
84809,33,Female
84810,27,Female
84811,32,Female
84812,22,Male
84813,34,Male
84814,33,Female
84815,22,Male
84816,22,Male
84817,29,Female
84818,26,Male
84819,31,Male
84820,31,Male
84821,42,Male
84822,28,Male
84823,35,Male
84824,28,Female
84825,34,Male
84826,28,Non-binary
84827,22,Female
84828,27,Male
84829,34,Male
84830,23,Female
84831,31,Male
84832,33,Non-binary
84833,33,Male
84834,36,Male
84835,45,Male
84836,22,Male
84837,28,Male
84838,31,Non-binary
84839,27,Female
84840,39,Male
84841,40,Male
84842,47,Male
84843,30,Female
84844,23,Male
84845,29,Female
84846,24,Female
84847,37,Female
84848,36,Male
84849,36,Male
84850,46,Male
84851,31,Male
84852,26,Male
84853,31,Non-binary
84854,24,Male
84855,26,Female
84856,31,Male
84857,34,Male
84858,25,Male
84859,22,Male
84860,36,Male
84861,25,Male
84862,32,Non-binary
84863,39,Female
84864,37,Male
84865,35,Male
84866,39,Male
84867,33,Male
84868,23,Male
84869,48,Male
84870,34,Female
84871,34,Female
84872,32,Male
84873,22,Female
84874,25,Male
84875,42,Male
84876,22,Female
84877,30,Male
84878,33,Non-binary
84879,29,Male
84880,45,Male
84881,22,Male
84882,26,Male
84883,33,Male
84884,34,Male
84885,32,Male
84886,33,Female
84887,27,Male
84888,29,Male
84889,24,Male
84890,34,Female
84891,22,Non-binary
84892,22,Male
84893,37,Female
84894,27,Male
84895,48,Male
84896,28,Male
84897,28,Female
84898,40,Female
84899,38,Female
84900,30,Male
84901,30,Female
84902,38,Female
84903,32,Male
84904,29,Male
84905,30,Female
84906,45,Male
84907,29,Male
84908,29,Female
84909,31,Female
84910,31,Male
84911,26,Male
84912,42,Male
84913,28,Male
84914,35,Male
84915,43,Female
84916,29,Male
84917,34,Male
84918,22,Male
84919,26,Male
84920,32,Male
84921,28,Male
84922,36,Male
84923,28,Male
84924,29,Male
84925,27,Male
84926,39,Male
84927,30,Female
84928,27,Male
84929,25,Male
84930,24,Male
84931,36,Male
84932,31,Male
84933,52,Male
84934,27,Male
84935,22,Female
84936,30,Female
84937,47,Non-binary
84938,34,Female
84939,31,Female
84940,27,Male
84941,29,Female
84942,39,Male
84943,25,Female
84944,31,Female
84945,32,Female
84946,31,Male
84947,29,Male
84948,22,Male
84949,33,Male
84950,29,Male
84951,40,Female
84952,30,Female
84953,31,Male
84954,32,Female
84955,34,Female
84956,22,Male
84957,33,Non-binary
84958,22,Male
84959,28,Female
84960,35,Female
84961,45,Non-binary
84962,24,Female
84963,25,Male
84964,22,Male
84965,26,Female
84966,47,Female
84967,22,Male
84968,22,Female
84969,37,Male
84970,37,Non-binary
84971,31,Male
84972,32,Female
84973,37,Male
84974,37,Male
84975,24,Male
84976,22,Male
84977,24,Male
84978,26,Male
84979,36,Female
84980,38,Male
84981,29,Male
84982,33,Male
84983,30,Female
84984,25,Male
84985,25,Male
84986,31,Female
84987,36,Female
84988,34,Male
84989,30,Male
84990,41,Non-binary
84991,42,Male
84992,22,Female
84993,23,Male
84994,22,Female
84995,37,Prefer not to say
84996,29,Male
84997,31,Male
84998,35,Female
84999,31,Male
85000,26,Male
85001,23,Male
85002,29,Female
85003,37,Female
85004,22,Male
85005,28,Male
85006,22,Male
85007,37,Female
85008,22,Female
85009,22,Male
85010,37,Female
85011,26,Male
85012,22,Male
85013,35,Male
85014,32,Male
85015,45,Male
85016,22,Male
85017,24,Male
85018,26,Male
85019,38,Female
85020,22,Female
85021,28,Male
85022,33,Male
85023,39,Male
85024,25,Male
85025,33,Female
85026,26,Male
85027,22,Male
85028,30,Male
85029,29,Male
85030,34,Male
85031,45,Female
85032,34,Male
85033,31,Female
85034,35,Male
85035,26,Male
85036,36,Male
85037,26,Female
85038,33,Male
85039,29,Male
85040,29,Male
85041,42,Female
85042,24,Male
85043,34,Female
85044,28,Male
85045,37,Female
85046,22,Male
85047,28,Male
85048,24,Non-binary
85049,42,Male
85050,40,Male
85051,26,Male
85052,23,Male
85053,28,Male
85054,36,Male
85055,33,Male
85056,28,Male
85057,39,Male
85058,33,Male
85059,25,Male
85060,22,Female
85061,45,Female
85062,29,Non-binary
85063,22,Male
85064,33,Male
85065,22,Male
85066,40,Male
85067,39,Non-binary
85068,29,Male
85069,23,Female
85070,34,Male
85071,39,Male
85072,30,Male
85073,28,Female
85074,26,Male
85075,29,Male
85076,30,Male
85077,28,Male
85078,24,Male
85079,43,Female
85080,29,Female
85081,27,Male
85082,32,Male
85083,33,Male
85084,31,Female
85085,23,Female
85086,31,Male
85087,32,Female
85088,33,Male
85089,33,Male
85090,32,Male
85091,23,Prefer not to say
85092,49,Male
85093,34,Female
85094,36,Male
85095,35,Male
85096,30,Non-binary
85097,24,Female
85098,29,Prefer not to say
85099,24,Prefer not to say
85100,22,Male
85101,46,Male
85102,37,Male
85103,32,Female
85104,31,Non-binary
85105,35,Female
85106,30,Male
85107,27,Female
85108,40,Male
85109,25,Female
85110,39,Male
85111,31,Female
85112,33,Male
85113,28,Male
85114,23,Male
85115,26,Male
85116,33,Male
85117,25,Female
85118,25,Male
85119,36,Male
85120,34,Male
85121,22,Male
85122,39,Male
85123,40,Male
85124,29,Male
85125,22,Male
85126,22,Male
85127,27,Male
85128,39,Male
85129,32,Female
85130,22,Male
85131,41,Male
85132,31,Male
85133,37,Male
85134,29,Non-binary
85135,22,Male
85136,22,Male
85137,25,Male
85138,33,Non-binary
85139,34,Male
85140,44,Male
85141,31,Female
85142,30,Female
85143,24,Male
85144,37,Male
85145,41,Male
85146,27,Male
85147,30,Male
85148,33,Male
85149,25,Female
85150,22,Female
85151,32,Female
85152,35,Male
85153,24,Male
85154,31,Male
85155,45,Non-binary
85156,39,Female
85157,34,Female
85158,27,Female
85159,35,Male
85160,22,Non-binary
85161,30,Male
85162,27,Female
85163,36,Male
85164,22,Male
85165,49,Male
85166,28,Male
85167,42,Male
85168,36,Male
85169,33,Male
85170,33,Female
85171,32,Female
85172,28,Male
85173,34,Male
85174,30,Male
85175,35,Female
85176,34,Male
85177,28,Male
85178,27,Male
85179,33,Male
85180,34,Male
85181,28,Female
85182,24,Female
85183,33,Female
85184,33,Non-binary
85185,32,Male
85186,30,Female
85187,37,Male
85188,24,Female
85189,25,Male
85190,27,Male
85191,30,Male
85192,27,Male
85193,27,Male
85194,37,Female
85195,30,Non-binary
85196,37,Male
85197,31,Non-binary
85198,26,Male
85199,39,Male
85200,28,Male
85201,33,Male
85202,36,Male
85203,30,Male
85204,29,Male
85205,26,Female
85206,32,Female
85207,26,Prefer not to say
85208,29,Male
85209,28,Male
85210,27,Female
85211,33,Female
85212,39,Prefer not to say
85213,36,Male
85214,22,Male
85215,31,Male
85216,46,Male
85217,32,Female
85218,29,Male
85219,40,Non-binary
85220,31,Male
85221,39,Male
85222,30,Male
85223,34,Female
85224,27,Female
85225,38,Female
85226,31,Female
85227,32,Male
85228,38,Male
85229,34,Female
85230,30,Female
85231,22,Male
85232,30,Male
85233,28,Female
85234,31,Male
85235,30,Male
85236,40,Male
85237,35,Female
85238,29,Male
85239,36,Male
85240,41,Male
85241,27,Female
85242,29,Male
85243,26,Female
85244,34,Female
85245,46,Male
85246,39,Male
85247,29,Female
85248,35,Female
85249,40,Female
85250,22,Male
85251,24,Male
85252,38,Male
85253,22,Male
85254,32,Female
85255,36,Male
85256,33,Female
85257,30,Female
85258,41,Male
85259,37,Male
85260,46,Male
85261,23,Male
85262,27,Female
85263,31,Female
85264,40,Non-binary
85265,36,Male
85266,28,Female
85267,24,Non-binary
85268,23,Female
85269,43,Male
85270,31,Male
85271,32,Male
85272,24,Male
85273,31,Female
85274,25,Non-binary
85275,32,Male
85276,29,Non-binary
85277,26,Male
85278,39,Non-binary
85279,40,Female
85280,34,Male
85281,22,Female
85282,24,Female
85283,24,Male
85284,44,Male
85285,38,Male
85286,41,Male
85287,26,Non-binary
85288,22,Female
85289,38,Male
85290,22,Female
85291,32,Male
85292,35,Male
85293,23,Male
85294,42,Male
85295,29,Female
85296,33,Female
85297,35,Male
85298,32,Male
85299,27,Male
85300,25,Female
85301,34,Non-binary
85302,35,Male
85303,38,Male
